,orientation,frame_id,case_id,dropped,left,right
380,grabbed_-_right,127,58,0.0,0.0,1.0
383,grabbed_-_right,128,58,0.0,0.0,1.0
386,grabbed_-_right,129,58,0.0,0.0,1.0
389,grabbed_-_right,130,58,0.0,0.0,1.0
392,grabbed_-_right,131,58,0.0,0.0,1.0
395,grabbed_-_right,132,58,0.0,0.0,1.0
398,grabbed_-_right,133,58,0.0,0.0,1.0
401,grabbed_-_right,134,58,0.0,0.0,1.0
404,grabbed_-_both,135,58,0.0,1.0,1.0
407,grabbed_-_right,136,58,0.0,0.0,1.0
410,grabbed_-_right,137,58,0.0,0.0,1.0
413,grabbed_-_right,138,58,0.0,0.0,1.0
416,grabbed_-_right,139,58,0.0,0.0,1.0
419,grabbed_-_right,140,58,0.0,0.0,1.0
422,grabbed_-_right,141,58,0.0,0.0,1.0
425,grabbed_-_right,142,58,0.0,0.0,1.0
428,grabbed_-_right,143,58,0.0,0.0,1.0
431,grabbed_-_both,144,58,0.0,1.0,1.0
434,grabbed_-_right,145,58,0.0,0.0,1.0
437,grabbed_-_both,146,58,0.0,1.0,1.0
440,grabbed_-_left,147,58,0.0,1.0,0.0
443,grabbed_-_left,148,58,0.0,1.0,0.0
446,dropped,149,58,1.0,0.0,0.0
449,dropped,150,58,1.0,0.0,0.0
2,dropped,2,59,1.0,0.0,0.0
5,dropped,3,59,1.0,0.0,0.0
8,dropped,4,59,1.0,0.0,0.0
10,dropped,5,59,1.0,0.0,0.0
12,dropped,6,59,1.0,0.0,0.0
15,dropped,7,59,1.0,0.0,0.0
18,dropped,8,59,1.0,0.0,0.0
21,grabbed_-_right,9,59,0.0,0.0,1.0
24,grabbed_-_right,10,59,0.0,0.0,1.0
27,grabbed_-_right,11,59,0.0,0.0,1.0
30,grabbed_-_right,12,59,0.0,0.0,1.0
33,grabbed_-_right,13,59,0.0,0.0,1.0
36,grabbed_-_left,14,59,0.0,1.0,0.0
39,grabbed_-_left,15,59,0.0,1.0,0.0
42,grabbed_-_both,16,59,0.0,1.0,1.0
45,grabbed_-_right,17,59,0.0,0.0,1.0
48,grabbed_-_right,18,59,0.0,0.0,1.0
51,grabbed_-_right,19,59,0.0,0.0,1.0
54,grabbed_-_right,20,59,0.0,0.0,1.0
57,grabbed_-_right,21,59,0.0,0.0,1.0
60,grabbed_-_right,22,59,0.0,0.0,1.0
63,grabbed_-_right,23,59,0.0,0.0,1.0
66,grabbed_-_right,24,59,0.0,0.0,1.0
69,grabbed_-_right,25,59,0.0,0.0,1.0
72,grabbed_-_left,26,59,0.0,1.0,0.0
75,grabbed_-_left,27,59,0.0,1.0,0.0
78,grabbed_-_left,28,59,0.0,1.0,0.0
81,grabbed_-_left,29,59,0.0,1.0,0.0
86,grabbed_-_right,31,59,0.0,0.0,1.0
89,grabbed_-_right,32,59,0.0,0.0,1.0
92,grabbed_-_right,33,59,0.0,0.0,1.0
95,grabbed_-_right,34,59,0.0,0.0,1.0
98,grabbed_-_right,35,59,0.0,0.0,1.0
101,grabbed_-_right,36,59,0.0,0.0,1.0
104,grabbed_-_right,37,59,0.0,0.0,1.0
107,grabbed_-_right,38,59,0.0,0.0,1.0
110,grabbed_-_right,39,59,0.0,0.0,1.0
113,grabbed_-_right,40,59,0.0,0.0,1.0
116,grabbed_-_right,41,59,0.0,0.0,1.0
119,grabbed_-_right,42,59,0.0,0.0,1.0
122,grabbed_-_both,43,59,0.0,1.0,1.0
125,grabbed_-_left,44,59,0.0,1.0,0.0
128,grabbed_-_left,45,59,0.0,1.0,0.0
131,grabbed_-_left,46,59,0.0,1.0,0.0
134,grabbed_-_right,47,59,0.0,0.0,1.0
137,grabbed_-_right,48,59,0.0,0.0,1.0
140,grabbed_-_right,49,59,0.0,0.0,1.0
143,grabbed_-_right,50,59,0.0,0.0,1.0
146,grabbed_-_right,51,59,0.0,0.0,1.0
149,grabbed_-_right,52,59,0.0,0.0,1.0
152,grabbed_-_right,53,59,0.0,0.0,1.0
155,grabbed_-_right,54,59,0.0,0.0,1.0
158,grabbed_-_right,55,59,0.0,0.0,1.0
161,grabbed_-_right,56,59,0.0,0.0,1.0
164,grabbed_-_left,57,59,0.0,1.0,0.0
167,grabbed_-_left,58,59,0.0,1.0,0.0
170,grabbed_-_left,59,59,0.0,1.0,0.0
173,grabbed_-_both,60,59,0.0,1.0,1.0
177,grabbed_-_right,62,59,0.0,0.0,1.0
180,grabbed_-_right,63,59,0.0,0.0,1.0
183,grabbed_-_right,64,59,0.0,0.0,1.0
186,grabbed_-_right,65,59,0.0,0.0,1.0
189,grabbed_-_right,66,59,0.0,0.0,1.0
192,grabbed_-_right,67,59,0.0,0.0,1.0
195,grabbed_-_right,68,59,0.0,0.0,1.0
198,grabbed_-_right,69,59,0.0,0.0,1.0
201,grabbed_-_both,70,59,0.0,1.0,1.0
203,grabbed_-_left,71,59,0.0,1.0,0.0
206,grabbed_-_left,72,59,0.0,1.0,0.0
209,grabbed_-_left,73,59,0.0,1.0,0.0
212,grabbed_-_left,74,59,0.0,1.0,0.0
215,grabbed_-_both,75,59,0.0,1.0,1.0
218,grabbed_-_right,76,59,0.0,0.0,1.0
221,grabbed_-_right,77,59,0.0,0.0,1.0
224,grabbed_-_right,78,59,0.0,0.0,1.0
227,grabbed_-_right,79,59,0.0,0.0,1.0
230,grabbed_-_right,80,59,0.0,0.0,1.0
233,grabbed_-_right,81,59,0.0,0.0,1.0
236,grabbed_-_right,82,59,0.0,0.0,1.0
239,grabbed_-_right,83,59,0.0,0.0,1.0
242,grabbed_-_right,84,59,0.0,0.0,1.0
245,grabbed_-_right,85,59,0.0,0.0,1.0
248,grabbed_-_right,86,59,0.0,0.0,1.0
251,grabbed_-_right,87,59,0.0,0.0,1.0
254,grabbed_-_right,88,59,0.0,0.0,1.0
257,grabbed_-_right,89,59,0.0,0.0,1.0
260,grabbed_-_right,90,59,0.0,0.0,1.0
263,grabbed_-_right,91,59,0.0,0.0,1.0
266,grabbed_-_right,92,59,0.0,0.0,1.0
269,grabbed_-_right,93,59,0.0,0.0,1.0
272,grabbed_-_right,94,59,0.0,0.0,1.0
275,grabbed_-_right,95,59,0.0,0.0,1.0
278,grabbed_-_right,96,59,0.0,0.0,1.0
281,grabbed_-_both,97,59,0.0,1.0,1.0
284,grabbed_-_left,98,59,0.0,1.0,0.0
287,grabbed_-_left,99,59,0.0,1.0,0.0
290,grabbed_-_left,100,59,0.0,1.0,0.0
293,grabbed_-_left,101,59,0.0,1.0,0.0
296,grabbed_-_both,102,59,0.0,1.0,1.0
299,grabbed_-_right,103,59,0.0,0.0,1.0
302,grabbed_-_right,104,59,0.0,0.0,1.0
305,grabbed_-_right,105,59,0.0,0.0,1.0
308,grabbed_-_right,106,59,0.0,0.0,1.0
311,grabbed_-_right,107,59,0.0,0.0,1.0
314,grabbed_-_right,108,59,0.0,0.0,1.0
317,grabbed_-_right,109,59,0.0,0.0,1.0
320,grabbed_-_right,110,59,0.0,0.0,1.0
323,grabbed_-_left,111,59,0.0,1.0,0.0
326,grabbed_-_left,112,59,0.0,1.0,0.0
2,dropped,2,60,1.0,0.0,0.0
5,dropped,3,60,1.0,0.0,0.0
8,dropped,4,60,1.0,0.0,0.0
11,dropped,5,60,1.0,0.0,0.0
14,dropped,6,60,1.0,0.0,0.0
17,dropped,7,60,1.0,0.0,0.0
20,dropped,8,60,1.0,0.0,0.0
23,grabbed_-_right,9,60,0.0,0.0,1.0
26,grabbed_-_right,10,60,0.0,0.0,1.0
29,grabbed_-_right,11,60,0.0,0.0,1.0
32,grabbed_-_right,12,60,0.0,0.0,1.0
35,grabbed_-_right,13,60,0.0,0.0,1.0
38,grabbed_-_right,14,60,0.0,0.0,1.0
41,grabbed_-_right,15,60,0.0,0.0,1.0
44,grabbed_-_right,16,60,0.0,0.0,1.0
47,dropped,17,60,1.0,0.0,0.0
50,dropped,18,60,1.0,0.0,0.0
53,dropped,19,60,1.0,0.0,0.0
56,grabbed_-_right,20,60,0.0,0.0,1.0
59,grabbed_-_right,21,60,0.0,0.0,1.0
62,grabbed_-_right,22,60,0.0,0.0,1.0
65,grabbed_-_right,23,60,0.0,0.0,1.0
68,grabbed_-_right,24,60,0.0,0.0,1.0
71,grabbed_-_right,25,60,0.0,0.0,1.0
74,grabbed_-_right,26,60,0.0,0.0,1.0
77,grabbed_-_both,27,60,0.0,1.0,1.0
80,grabbed_-_left,28,60,0.0,1.0,0.0
83,grabbed_-_left,29,60,0.0,1.0,0.0
86,grabbed_-_left,30,60,0.0,1.0,0.0
89,grabbed_-_left,31,60,0.0,1.0,0.0
92,grabbed_-_left,32,60,0.0,1.0,0.0
95,grabbed_-_left,33,60,0.0,1.0,0.0
98,grabbed_-_left,34,60,0.0,1.0,0.0
101,grabbed_-_left,35,60,0.0,1.0,0.0
104,grabbed_-_left,36,60,0.0,1.0,0.0
107,grabbed_-_left,37,60,0.0,1.0,0.0
110,grabbed_-_both,38,60,0.0,1.0,1.0
113,grabbed_-_right,39,60,0.0,0.0,1.0
116,grabbed_-_right,40,60,0.0,0.0,1.0
119,grabbed_-_both,41,60,0.0,1.0,1.0
122,grabbed_-_left,42,60,0.0,1.0,0.0
125,grabbed_-_right,43,60,0.0,0.0,1.0
128,grabbed_-_right,44,60,0.0,0.0,1.0
131,grabbed_-_right,45,60,0.0,0.0,1.0
134,grabbed_-_right,46,60,0.0,0.0,1.0
137,grabbed_-_right,47,60,0.0,0.0,1.0
140,grabbed_-_right,48,60,0.0,0.0,1.0
143,grabbed_-_right,49,60,0.0,0.0,1.0
146,grabbed_-_right,50,60,0.0,0.0,1.0
149,grabbed_-_both,51,60,0.0,1.0,1.0
152,grabbed_-_left,52,60,0.0,1.0,0.0
155,grabbed_-_left,53,60,0.0,1.0,0.0
158,grabbed_-_left,54,60,0.0,1.0,0.0
161,grabbed_-_both,55,60,0.0,1.0,1.0
164,grabbed_-_right,56,60,0.0,0.0,1.0
167,grabbed_-_right,57,60,0.0,0.0,1.0
170,grabbed_-_right,58,60,0.0,0.0,1.0
173,grabbed_-_right,59,60,0.0,0.0,1.0
176,grabbed_-_right,60,60,0.0,0.0,1.0
179,grabbed_-_right,61,60,0.0,0.0,1.0
182,grabbed_-_right,62,60,0.0,0.0,1.0
185,grabbed_-_right,63,60,0.0,0.0,1.0
188,grabbed_-_right,64,60,0.0,0.0,1.0
191,grabbed_-_both,65,60,0.0,1.0,1.0
194,grabbed_-_left,66,60,0.0,1.0,0.0
197,grabbed_-_left,67,60,0.0,1.0,0.0
200,grabbed_-_left,68,60,0.0,1.0,0.0
203,grabbed_-_both,69,60,0.0,1.0,1.0
206,grabbed_-_right,70,60,0.0,0.0,1.0
209,grabbed_-_right,71,60,0.0,0.0,1.0
212,grabbed_-_right,72,60,0.0,0.0,1.0
215,grabbed_-_right,73,60,0.0,0.0,1.0
218,grabbed_-_right,74,60,0.0,0.0,1.0
221,grabbed_-_right,75,60,0.0,0.0,1.0
224,grabbed_-_right,76,60,0.0,0.0,1.0
227,grabbed_-_right,77,60,0.0,0.0,1.0
230,grabbed_-_right,78,60,0.0,0.0,1.0
233,grabbed_-_right,79,60,0.0,0.0,1.0
236,grabbed_-_right,80,60,0.0,0.0,1.0
239,grabbed_-_right,81,60,0.0,0.0,1.0
242,grabbed_-_right,82,60,0.0,0.0,1.0
245,grabbed_-_right,83,60,0.0,0.0,1.0
248,grabbed_-_right,84,60,0.0,0.0,1.0
251,grabbed_-_right,85,60,0.0,0.0,1.0
254,grabbed_-_right,86,60,0.0,0.0,1.0
257,grabbed_-_both,87,60,0.0,1.0,1.0
260,grabbed_-_left,88,60,0.0,1.0,0.0
263,grabbed_-_left,89,60,0.0,1.0,0.0
266,grabbed_-_both,90,60,0.0,1.0,1.0
269,grabbed_-_both,91,60,0.0,1.0,1.0
272,grabbed_-_right,92,60,0.0,0.0,1.0
275,grabbed_-_right,93,60,0.0,0.0,1.0
278,grabbed_-_right,94,60,0.0,0.0,1.0
281,grabbed_-_right,95,60,0.0,0.0,1.0
284,grabbed_-_right,96,60,0.0,0.0,1.0
287,grabbed_-_right,97,60,0.0,0.0,1.0
290,grabbed_-_right,98,60,0.0,0.0,1.0
293,grabbed_-_right,99,60,0.0,0.0,1.0
296,grabbed_-_right,100,60,0.0,0.0,1.0
299,grabbed_-_both,101,60,0.0,1.0,1.0
302,grabbed_-_left,102,60,0.0,1.0,0.0
305,grabbed_-_left,103,60,0.0,1.0,0.0
308,grabbed_-_left,104,60,0.0,1.0,0.0
311,grabbed_-_both,105,60,0.0,1.0,1.0
314,grabbed_-_right,106,60,0.0,0.0,1.0
317,grabbed_-_right,107,60,0.0,0.0,1.0
320,grabbed_-_right,108,60,0.0,0.0,1.0
323,grabbed_-_right,109,60,0.0,0.0,1.0
326,grabbed_-_right,110,60,0.0,0.0,1.0
329,grabbed_-_right,111,60,0.0,0.0,1.0
332,grabbed_-_right,112,60,0.0,0.0,1.0
335,grabbed_-_right,113,60,0.0,0.0,1.0
338,grabbed_-_right,114,60,0.0,0.0,1.0
341,grabbed_-_right,115,60,0.0,0.0,1.0
344,grabbed_-_right,116,60,0.0,0.0,1.0
347,grabbed_-_right,117,60,0.0,0.0,1.0
350,grabbed_-_right,118,60,0.0,0.0,1.0
353,grabbed_-_right,119,60,0.0,0.0,1.0
356,grabbed_-_right,120,60,0.0,0.0,1.0
359,grabbed_-_right,121,60,0.0,0.0,1.0
362,grabbed_-_right,122,60,0.0,0.0,1.0
365,grabbed_-_right,123,60,0.0,0.0,1.0
368,grabbed_-_right,124,60,0.0,0.0,1.0
371,grabbed_-_right,125,60,0.0,0.0,1.0
374,grabbed_-_right,126,60,0.0,0.0,1.0
377,grabbed_-_right,127,60,0.0,0.0,1.0
380,grabbed_-_right,128,60,0.0,0.0,1.0
383,grabbed_-_right,129,60,0.0,0.0,1.0
386,grabbed_-_right,130,60,0.0,0.0,1.0
389,grabbed_-_right,131,60,0.0,0.0,1.0
392,grabbed_-_right,132,60,0.0,0.0,1.0
395,grabbed_-_right,133,60,0.0,0.0,1.0
398,grabbed_-_right,134,60,0.0,0.0,1.0
401,grabbed_-_right,135,60,0.0,0.0,1.0
404,grabbed_-_right,136,60,0.0,0.0,1.0
407,grabbed_-_right,137,60,0.0,0.0,1.0
410,grabbed_-_both,138,60,0.0,1.0,1.0
413,grabbed_-_left,139,60,0.0,1.0,0.0
416,dropped,140,60,1.0,0.0,0.0
2,dropped,1,61,1.0,0.0,0.0
5,dropped,2,61,1.0,0.0,0.0
8,dropped,3,61,1.0,0.0,0.0
11,dropped,4,61,1.0,0.0,0.0
14,dropped,5,61,1.0,0.0,0.0
17,dropped,6,61,1.0,0.0,0.0
20,dropped,7,61,1.0,0.0,0.0
23,dropped,8,61,1.0,0.0,0.0
26,dropped,9,61,1.0,0.0,0.0
29,grabbed_-_left,10,61,0.0,1.0,0.0
32,grabbed_-_left,11,61,0.0,1.0,0.0
35,grabbed_-_left,12,61,0.0,1.0,0.0
38,grabbed_-_left,13,61,0.0,1.0,0.0
41,grabbed_-_left,14,61,0.0,1.0,0.0
44,grabbed_-_left,15,61,0.0,1.0,0.0
47,grabbed_-_right,16,61,0.0,0.0,1.0
50,grabbed_-_right,17,61,0.0,0.0,1.0
53,grabbed_-_right,18,61,0.0,0.0,1.0
56,grabbed_-_right,19,61,0.0,0.0,1.0
59,grabbed_-_right,20,61,0.0,0.0,1.0
62,grabbed_-_both,21,61,0.0,1.0,1.0
65,grabbed_-_left,22,61,0.0,1.0,0.0
68,grabbed_-_left,23,61,0.0,1.0,0.0
71,grabbed_-_left,24,61,0.0,1.0,0.0
74,grabbed_-_left,25,61,0.0,1.0,0.0
77,grabbed_-_left,26,61,0.0,1.0,0.0
80,grabbed_-_left,27,61,0.0,1.0,0.0
83,grabbed_-_left,28,61,0.0,1.0,0.0
86,grabbed_-_left,29,61,0.0,1.0,0.0
89,grabbed_-_left,30,61,0.0,1.0,0.0
92,grabbed_-_left,31,61,0.0,1.0,0.0
95,grabbed_-_left,32,61,0.0,1.0,0.0
98,grabbed_-_left,33,61,0.0,1.0,0.0
101,grabbed_-_left,34,61,0.0,1.0,0.0
104,grabbed_-_both,35,61,0.0,1.0,1.0
107,grabbed_-_right,36,61,0.0,0.0,1.0
110,grabbed_-_right,37,61,0.0,0.0,1.0
113,grabbed_-_right,38,61,0.0,0.0,1.0
116,grabbed_-_right,39,61,0.0,0.0,1.0
119,grabbed_-_left,40,61,0.0,1.0,0.0
122,grabbed_-_left,41,61,0.0,1.0,0.0
125,grabbed_-_left,42,61,0.0,1.0,0.0
128,grabbed_-_left,43,61,0.0,1.0,0.0
131,grabbed_-_left,44,61,0.0,1.0,0.0
134,grabbed_-_left,45,61,0.0,1.0,0.0
137,grabbed_-_left,46,61,0.0,1.0,0.0
140,grabbed_-_left,47,61,0.0,1.0,0.0
143,grabbed_-_left,48,61,0.0,1.0,0.0
146,grabbed_-_left,49,61,0.0,1.0,0.0
149,grabbed_-_left,50,61,0.0,1.0,0.0
152,grabbed_-_left,51,61,0.0,1.0,0.0
155,grabbed_-_left,52,61,0.0,1.0,0.0
158,grabbed_-_right,53,61,0.0,0.0,1.0
161,grabbed_-_right,54,61,0.0,0.0,1.0
164,grabbed_-_right,55,61,0.0,0.0,1.0
167,grabbed_-_right,56,61,0.0,0.0,1.0
170,grabbed_-_left,57,61,0.0,1.0,0.0
173,grabbed_-_left,58,61,0.0,1.0,0.0
176,grabbed_-_left,59,61,0.0,1.0,0.0
179,grabbed_-_left,60,61,0.0,1.0,0.0
182,grabbed_-_left,61,61,0.0,1.0,0.0
185,grabbed_-_left,62,61,0.0,1.0,0.0
188,grabbed_-_left,63,61,0.0,1.0,0.0
191,grabbed_-_left,64,61,0.0,1.0,0.0
194,grabbed_-_left,65,61,0.0,1.0,0.0
197,grabbed_-_right,66,61,0.0,0.0,1.0
200,grabbed_-_right,67,61,0.0,0.0,1.0
203,grabbed_-_right,68,61,0.0,0.0,1.0
206,grabbed_-_left,69,61,0.0,1.0,0.0
209,grabbed_-_left,70,61,0.0,1.0,0.0
212,grabbed_-_left,71,61,0.0,1.0,0.0
215,grabbed_-_left,72,61,0.0,1.0,0.0
218,grabbed_-_left,73,61,0.0,1.0,0.0
221,grabbed_-_left,74,61,0.0,1.0,0.0
224,grabbed_-_left,75,61,0.0,1.0,0.0
227,grabbed_-_left,76,61,0.0,1.0,0.0
230,grabbed_-_left,77,61,0.0,1.0,0.0
233,grabbed_-_left,78,61,0.0,1.0,0.0
236,grabbed_-_left,79,61,0.0,1.0,0.0
239,grabbed_-_left,80,61,0.0,1.0,0.0
242,grabbed_-_left,81,61,0.0,1.0,0.0
245,grabbed_-_left,82,61,0.0,1.0,0.0
248,grabbed_-_both,83,61,0.0,1.0,1.0
251,grabbed_-_right,84,61,0.0,0.0,1.0
254,grabbed_-_right,85,61,0.0,0.0,1.0
257,grabbed_-_right,86,61,0.0,0.0,1.0
260,grabbed_-_left,87,61,0.0,1.0,0.0
263,grabbed_-_left,88,61,0.0,1.0,0.0
266,grabbed_-_right,89,61,0.0,0.0,1.0
269,grabbed_-_right,90,61,0.0,0.0,1.0
272,grabbed_-_right,91,61,0.0,0.0,1.0
275,grabbed_-_right,92,61,0.0,0.0,1.0
278,grabbed_-_right,93,61,0.0,0.0,1.0
281,grabbed_-_right,94,61,0.0,0.0,1.0
284,grabbed_-_right,95,61,0.0,0.0,1.0
287,grabbed_-_right,96,61,0.0,0.0,1.0
290,grabbed_-_right,97,61,0.0,0.0,1.0
293,grabbed_-_right,98,61,0.0,0.0,1.0
296,grabbed_-_both,99,61,0.0,1.0,1.0
299,grabbed_-_left,100,61,0.0,1.0,0.0
302,dropped,101,61,1.0,0.0,0.0
305,dropped,102,61,1.0,0.0,0.0
2,dropped,1,62,1.0,0.0,0.0
5,dropped,2,62,1.0,0.0,0.0
8,dropped,3,62,1.0,0.0,0.0
11,dropped,4,62,1.0,0.0,0.0
14,dropped,5,62,1.0,0.0,0.0
17,grabbed_-_left,6,62,0.0,1.0,0.0
20,grabbed_-_left,7,62,0.0,1.0,0.0
23,grabbed_-_left,8,62,0.0,1.0,0.0
26,grabbed_-_left,9,62,0.0,1.0,0.0
29,grabbed_-_left,10,62,0.0,1.0,0.0
32,grabbed_-_left,11,62,0.0,1.0,0.0
35,grabbed_-_left,12,62,0.0,1.0,0.0
38,grabbed_-_both,13,62,0.0,1.0,1.0
41,grabbed_-_right,14,62,0.0,0.0,1.0
44,grabbed_-_right,15,62,0.0,0.0,1.0
47,grabbed_-_right,16,62,0.0,0.0,1.0
50,grabbed_-_right,17,62,0.0,0.0,1.0
53,grabbed_-_right,18,62,0.0,0.0,1.0
56,grabbed_-_right,19,62,0.0,0.0,1.0
59,grabbed_-_right,20,62,0.0,0.0,1.0
62,grabbed_-_both,21,62,0.0,1.0,1.0
65,grabbed_-_left,22,62,0.0,1.0,0.0
68,grabbed_-_left,23,62,0.0,1.0,0.0
71,grabbed_-_both,24,62,0.0,1.0,1.0
74,grabbed_-_right,25,62,0.0,0.0,1.0
77,grabbed_-_right,26,62,0.0,0.0,1.0
80,grabbed_-_right,27,62,0.0,0.0,1.0
83,grabbed_-_right,28,62,0.0,0.0,1.0
86,grabbed_-_right,29,62,0.0,0.0,1.0
89,grabbed_-_right,30,62,0.0,0.0,1.0
92,grabbed_-_right,31,62,0.0,0.0,1.0
95,grabbed_-_right,32,62,0.0,0.0,1.0
98,grabbed_-_right,33,62,0.0,0.0,1.0
101,dropped,34,62,1.0,0.0,0.0
104,grabbed_-_left,35,62,0.0,1.0,0.0
107,grabbed_-_left,36,62,0.0,1.0,0.0
110,grabbed_-_left,37,62,0.0,1.0,0.0
113,grabbed_-_right,38,62,0.0,0.0,1.0
116,grabbed_-_right,39,62,0.0,0.0,1.0
119,grabbed_-_right,40,62,0.0,0.0,1.0
122,grabbed_-_right,41,62,0.0,0.0,1.0
125,grabbed_-_right,42,62,0.0,0.0,1.0
128,grabbed_-_right,43,62,0.0,0.0,1.0
131,grabbed_-_right,44,62,0.0,0.0,1.0
134,grabbed_-_right,45,62,0.0,0.0,1.0
137,grabbed_-_right,46,62,0.0,0.0,1.0
140,grabbed_-_right,47,62,0.0,0.0,1.0
143,grabbed_-_right,48,62,0.0,0.0,1.0
146,grabbed_-_both,49,62,0.0,1.0,1.0
149,grabbed_-_left,50,62,0.0,1.0,0.0
152,grabbed_-_left,51,62,0.0,1.0,0.0
155,grabbed_-_both,52,62,0.0,1.0,1.0
158,grabbed_-_right,53,62,0.0,0.0,1.0
161,grabbed_-_right,54,62,0.0,0.0,1.0
164,grabbed_-_right,55,62,0.0,0.0,1.0
167,grabbed_-_right,56,62,0.0,0.0,1.0
170,grabbed_-_right,57,62,0.0,0.0,1.0
173,grabbed_-_right,58,62,0.0,0.0,1.0
176,grabbed_-_right,59,62,0.0,0.0,1.0
179,grabbed_-_right,60,62,0.0,0.0,1.0
182,grabbed_-_right,61,62,0.0,0.0,1.0
185,grabbed_-_right,62,62,0.0,0.0,1.0
188,grabbed_-_right,63,62,0.0,0.0,1.0
191,grabbed_-_right,64,62,0.0,0.0,1.0
194,grabbed_-_right,65,62,0.0,0.0,1.0
197,grabbed_-_right,66,62,0.0,0.0,1.0
200,grabbed_-_right,67,62,0.0,0.0,1.0
203,grabbed_-_both,68,62,0.0,1.0,1.0
206,grabbed_-_left,69,62,0.0,1.0,0.0
209,grabbed_-_both,70,62,0.0,1.0,1.0
212,grabbed_-_both,71,62,0.0,1.0,1.0
215,grabbed_-_left,72,62,0.0,1.0,0.0
218,grabbed_-_both,73,62,0.0,1.0,1.0
221,grabbed_-_right,74,62,0.0,0.0,1.0
224,grabbed_-_right,75,62,0.0,0.0,1.0
227,grabbed_-_right,76,62,0.0,0.0,1.0
230,grabbed_-_right,77,62,0.0,0.0,1.0
233,grabbed_-_right,78,62,0.0,0.0,1.0
236,grabbed_-_right,79,62,0.0,0.0,1.0
239,grabbed_-_right,80,62,0.0,0.0,1.0
242,grabbed_-_right,81,62,0.0,0.0,1.0
245,grabbed_-_right,82,62,0.0,0.0,1.0
248,grabbed_-_right,83,62,0.0,0.0,1.0
251,grabbed_-_left,84,62,0.0,1.0,0.0
254,grabbed_-_left,85,62,0.0,1.0,0.0
257,grabbed_-_both,86,62,0.0,1.0,1.0
260,grabbed_-_right,87,62,0.0,0.0,1.0
263,grabbed_-_right,88,62,0.0,0.0,1.0
266,grabbed_-_right,89,62,0.0,0.0,1.0
269,grabbed_-_right,90,62,0.0,0.0,1.0
272,grabbed_-_right,91,62,0.0,0.0,1.0
275,grabbed_-_right,92,62,0.0,0.0,1.0
278,grabbed_-_right,93,62,0.0,0.0,1.0
281,grabbed_-_right,94,62,0.0,0.0,1.0
284,grabbed_-_right,95,62,0.0,0.0,1.0
287,grabbed_-_right,96,62,0.0,0.0,1.0
290,grabbed_-_right,97,62,0.0,0.0,1.0
293,grabbed_-_right,98,62,0.0,0.0,1.0
296,grabbed_-_right,99,62,0.0,0.0,1.0
299,grabbed_-_right,100,62,0.0,0.0,1.0
302,grabbed_-_right,101,62,0.0,0.0,1.0
305,grabbed_-_right,102,62,0.0,0.0,1.0
308,grabbed_-_left,103,62,0.0,1.0,0.0
311,grabbed_-_left,104,62,0.0,1.0,0.0
2,dropped,1,63,1.0,0.0,0.0
5,dropped,2,63,1.0,0.0,0.0
8,dropped,3,63,1.0,0.0,0.0
11,dropped,4,63,1.0,0.0,0.0
14,dropped,5,63,1.0,0.0,0.0
17,dropped,6,63,1.0,0.0,0.0
20,dropped,7,63,1.0,0.0,0.0
23,dropped,8,63,1.0,0.0,0.0
26,dropped,9,63,1.0,0.0,0.0
29,dropped,10,63,1.0,0.0,0.0
32,grabbed_-_left,11,63,0.0,1.0,0.0
35,grabbed_-_left,12,63,0.0,1.0,0.0
38,grabbed_-_left,13,63,0.0,1.0,0.0
41,grabbed_-_left,14,63,0.0,1.0,0.0
44,grabbed_-_left,15,63,0.0,1.0,0.0
47,grabbed_-_left,16,63,0.0,1.0,0.0
50,grabbed_-_left,17,63,0.0,1.0,0.0
53,grabbed_-_both,18,63,0.0,1.0,1.0
56,grabbed_-_right,19,63,0.0,0.0,1.0
59,grabbed_-_right,20,63,0.0,0.0,1.0
62,grabbed_-_right,21,63,0.0,0.0,1.0
65,grabbed_-_both,22,63,0.0,1.0,1.0
68,grabbed_-_left,23,63,0.0,1.0,0.0
71,grabbed_-_right,24,63,0.0,0.0,1.0
74,grabbed_-_right,25,63,0.0,0.0,1.0
77,grabbed_-_right,26,63,0.0,0.0,1.0
80,grabbed_-_both,27,63,0.0,1.0,1.0
83,grabbed_-_left,28,63,0.0,1.0,0.0
86,grabbed_-_left,29,63,0.0,1.0,0.0
89,grabbed_-_both,30,63,0.0,1.0,1.0
92,grabbed_-_right,31,63,0.0,0.0,1.0
95,grabbed_-_right,32,63,0.0,0.0,1.0
98,grabbed_-_right,33,63,0.0,0.0,1.0
101,grabbed_-_right,34,63,0.0,0.0,1.0
104,grabbed_-_right,35,63,0.0,0.0,1.0
107,grabbed_-_right,36,63,0.0,0.0,1.0
110,grabbed_-_right,37,63,0.0,0.0,1.0
113,grabbed_-_right,38,63,0.0,0.0,1.0
116,grabbed_-_right,39,63,0.0,0.0,1.0
119,grabbed_-_right,40,63,0.0,0.0,1.0
122,grabbed_-_right,41,63,0.0,0.0,1.0
125,grabbed_-_right,42,63,0.0,0.0,1.0
128,grabbed_-_right,43,63,0.0,0.0,1.0
131,grabbed_-_right,44,63,0.0,0.0,1.0
134,grabbed_-_right,45,63,0.0,0.0,1.0
137,grabbed_-_both,46,63,0.0,1.0,1.0
140,grabbed_-_left,47,63,0.0,1.0,0.0
143,grabbed_-_both,48,63,0.0,1.0,1.0
